Product,GEO,Gender,scene_1_lipsync,scene_2_lipsync,scene_3_lipsync,Broll,Endcard,BROLL S3,ENDCARD S3
cofrinhos,MLB,female,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/274_cofrinhos-MLB-female/274_cofrinhos-MLB-female_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/274_cofrinhos-MLB-female/274_cofrinhos-MLB-female_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/274_cofrinhos-MLB-female/274_cofrinhos-MLB-female_scene_3_lipsync.mp4,https://drive.google.com/file/d/1m_4BD1Aa6j1b3bTpsfKhejVnsnL_AGTQ/view?usp=drive_link,https://drive.google.com/file/d/1ttN7uKSo_ZrHq7GDYoNn507vrEwMoX0q/view?usp=drive_link,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/INGRESO-APP-MLB.mov,https://meli-ai.filmmaker.s3.us-east-2.amazonaws.com/MP-Users/Assets/MLB-%20Guarde%20seu%20dinheiro%20em%20cohfrinos.mov
cofrinhos,MLB,female,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/276_cofrinhos-MLB-female/276_cofrinhos-MLB-female_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/276_cofrinhos-MLB-female/276_cofrinhos-MLB-female_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/276_cofrinhos-MLB-female/276_cofrinhos-MLB-female_scene_3_lipsync.mp4,https://drive.google.com/file/d/1m_4BD1Aa6j1b3bTpsfKhejVnsnL_AGTQ/view?usp=drive_link,https://drive.google.com/file/d/1ttN7uKSo_ZrHq7GDYoNn507vrEwMoX0q/view?usp=drive_link,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/INGRESO-APP-MLB.mov,https://meli-ai.filmmaker.s3.us-east-2.amazonaws.com/MP-Users/Assets/MLB-%20Guarde%20seu%20dinheiro%20em%20cohfrinos.mov
cofrinhos,MLB,female,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/27_cofrinhos-MLB-female/27_cofrinhos-MLB-female_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/27_cofrinhos-MLB-female/27_cofrinhos-MLB-female_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/27_cofrinhos-MLB-female/27_cofrinhos-MLB-female_scene_3_lipsync.mp4,https://drive.google.com/file/d/1m_4BD1Aa6j1b3bTpsfKhejVnsnL_AGTQ/view?usp=drive_link,https://drive.google.com/file/d/1ttN7uKSo_ZrHq7GDYoNn507vrEwMoX0q/view?usp=drive_link,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/INGRESO-APP-MLB.mov,https://meli-ai.filmmaker.s3.us-east-2.amazonaws.com/MP-Users/Assets/MLB-%20Guarde%20seu%20dinheiro%20em%20cohfrinos.mov
cofrinhos,MLB,female,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/283_cofrinhos-MLB-female/283_cofrinhos-MLB-female_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/283_cofrinhos-MLB-female/283_cofrinhos-MLB-female_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/283_cofrinhos-MLB-female/283_cofrinhos-MLB-female_scene_3_lipsync.mp4,https://drive.google.com/file/d/1m_4BD1Aa6j1b3bTpsfKhejVnsnL_AGTQ/view?usp=drive_link,https://drive.google.com/file/d/1ttN7uKSo_ZrHq7GDYoNn507vrEwMoX0q/view?usp=drive_link,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/INGRESO-APP-MLB.mov,https://meli-ai.filmmaker.s3.us-east-2.amazonaws.com/MP-Users/Assets/MLB-%20Guarde%20seu%20dinheiro%20em%20cohfrinos.mov
cofrinhos,MLB,female,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/285_cofrinhos-MLB-female/285_cofrinhos-MLB-female_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/285_cofrinhos-MLB-female/285_cofrinhos-MLB-female_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/285_cofrinhos-MLB-female/285_cofrinhos-MLB-female_scene_3_lipsync.mp4,https://drive.google.com/file/d/1m_4BD1Aa6j1b3bTpsfKhejVnsnL_AGTQ/view?usp=drive_link,https://drive.google.com/file/d/1ttN7uKSo_ZrHq7GDYoNn507vrEwMoX0q/view?usp=drive_link,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/INGRESO-APP-MLB.mov,https://meli-ai.filmmaker.s3.us-east-2.amazonaws.com/MP-Users/Assets/MLB-%20Guarde%20seu%20dinheiro%20em%20cohfrinos.mov
cofrinhos,MLB,female,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/287_cofrinhos-MLB-female/287_cofrinhos-MLB-female_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/287_cofrinhos-MLB-female/287_cofrinhos-MLB-female_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/287_cofrinhos-MLB-female/287_cofrinhos-MLB-female_scene_3_lipsync.mp4,https://drive.google.com/file/d/1m_4BD1Aa6j1b3bTpsfKhejVnsnL_AGTQ/view?usp=drive_link,https://drive.google.com/file/d/1ttN7uKSo_ZrHq7GDYoNn507vrEwMoX0q/view?usp=drive_link,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/INGRESO-APP-MLB.mov,https://meli-ai.filmmaker.s3.us-east-2.amazonaws.com/MP-Users/Assets/MLB-%20Guarde%20seu%20dinheiro%20em%20cohfrinos.mov
cofrinhos,MLB,male,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/277_cofrinhos-MLB-male/277_cofrinhos-MLB-male_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/277_cofrinhos-MLB-male/277_cofrinhos-MLB-male_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/277_cofrinhos-MLB-male/277_cofrinhos-MLB-male_scene_3_lipsync.mp4,https://drive.google.com/file/d/1m_4BD1Aa6j1b3bTpsfKhejVnsnL_AGTQ/view?usp=drive_link,https://drive.google.com/file/d/1ttN7uKSo_ZrHq7GDYoNn507vrEwMoX0q/view?usp=drive_link,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/INGRESO-APP-MLB.mov,https://meli-ai.filmmaker.s3.us-east-2.amazonaws.com/MP-Users/Assets/MLB-%20Guarde%20seu%20dinheiro%20em%20cohfrinos.mov
cofrinhos,MLB,male,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/282_cofrinhos-MLB-male/282_cofrinhos-MLB-male_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/282_cofrinhos-MLB-male/282_cofrinhos-MLB-male_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/282_cofrinhos-MLB-male/282_cofrinhos-MLB-male_scene_3_lipsync.mp4,https://drive.google.com/file/d/1m_4BD1Aa6j1b3bTpsfKhejVnsnL_AGTQ/view?usp=drive_link,https://drive.google.com/file/d/1ttN7uKSo_ZrHq7GDYoNn507vrEwMoX0q/view?usp=drive_link,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/INGRESO-APP-MLB.mov,https://meli-ai.filmmaker.s3.us-east-2.amazonaws.com/MP-Users/Assets/MLB-%20Guarde%20seu%20dinheiro%20em%20cohfrinos.mov
cofrinhos,MLB,male,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/284_cofrinhos-MLB-male/284_cofrinhos-MLB-male_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/284_cofrinhos-MLB-male/284_cofrinhos-MLB-male_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/284_cofrinhos-MLB-male/284_cofrinhos-MLB-male_scene_3_lipsync.mp4,https://drive.google.com/file/d/1m_4BD1Aa6j1b3bTpsfKhejVnsnL_AGTQ/view?usp=drive_link,https://drive.google.com/file/d/1ttN7uKSo_ZrHq7GDYoNn507vrEwMoX0q/view?usp=drive_link,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/INGRESO-APP-MLB.mov,https://meli-ai.filmmaker.s3.us-east-2.amazonaws.com/MP-Users/Assets/MLB-%20Guarde%20seu%20dinheiro%20em%20cohfrinos.mov
cofrinhos,MLB,male,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/28_cofrinhos-MLB-male/28_cofrinhos-MLB-male_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/28_cofrinhos-MLB-male/28_cofrinhos-MLB-male_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLB_NEW/28_cofrinhos-MLB-male/28_cofrinhos-MLB-male_scene_3_lipsync.mp4,https://drive.google.com/file/d/1m_4BD1Aa6j1b3bTpsfKhejVnsnL_AGTQ/view?usp=drive_link,https://drive.google.com/file/d/1ttN7uKSo_ZrHq7GDYoNn507vrEwMoX0q/view?usp=drive_link,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/INGRESO-APP-MLB.mov,https://meli-ai.filmmaker.s3.us-east-2.amazonaws.com/MP-Users/Assets/MLB-%20Guarde%20seu%20dinheiro%20em%20cohfrinos.mov
